"","new_id","id","assoc_wdid","assoc_stream_id","water_division","water_district","stream_name","structure_category","location_on_google_maps","latitude","longitude","ah_tot_score","ph_tot_score","rec_tot_score","wc_tot_score"
"280","280","529","2100586",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2885003129991,-106.126384870106,20z",37.2885,-106.1264,0.713683187302447,0.0815173957056849,0.241269621263442,0.456261786654676
"281","281","530","2100585",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2883166151169,-106.124544009727,20z",37.2883,-106.1245,0.713705914161476,0.0816239543928819,0.242309173617189,0.456287420655368
"282","282","531","2100591",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2874617129435,-106.123346578148,20z",37.2875,-106.1233,0.71368679359426,0.081304278331291,0.242960227190586,0.456265854250938
"283","283","533","0100829",201759,2.728843421,"20.64273941","South Platte River","Diversion Dam","https://www.google.com/maps/@40.3796535725224,-103.478732707865,20z",37.3465,-105.7688,NA,0.0220576482497736,NA,NA
"284","284","533","2100592",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2876227389724,-106.122311339566,20z",37.2876,-106.1223,0.713688047171781,0.0228568384037509,0.243481957955351,0.456267268181786
"285","285","534","0100687",201759,2.733872828,"20.69031708","South Platte River","Diversion Dam","https://www.google.com/maps/@40.3522432853112,-103.540471015923,20z",37.3385,-105.771,NA,0.0220043689061751,NA,NA
"286","286","534","2100581",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2862216052967,-106.11516258207,20z",37.2862,-106.1152,0.713798618726325,0.0815706750492834,0.247436590905231,0.456391983669396
"287","287","535","0100518",201759,2.738902234,"20.73789475","South Platte River","Diversion Dam","https://www.google.com/maps/@40.2807052637153,-103.701409146757,20z",37.3304,-105.7732,NA,0.0217912515317811,NA,NA
"288","288","536","2100532",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2859781453057,-106.106246518682,20z",37.286,-106.1062,0.71372130007054,0.257605626298684,0.252079277032434,0.450536769925518
"289","289","536","0100515",201759,2.743931641,"20.78547242","South Platte River","Diversion Dam","https://www.google.com/maps/@40.2751877112633,-103.833838694054,20z",37.3223,-105.7755,NA,0.0215248548137887,NA,NA
"290","290","537","0100517",201759,2.748961048,"20.83305009","South Platte River","Diversion Dam","https://www.google.com/maps/@40.2774137192043,-103.835936943993,20z",37.3142,-105.7777,NA,0.0209387820342053,NA,NA
"291","291","538","2100514",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2877549898464,-106.094074461183,20z",37.2878,-106.0941,0.713767158944853,0.0825829825776546,0.258398520424984,0.431892203645871
"292","292","539","0100513",201759,2.759019861,"20.92820542","South Platte River","Diversion Dam","https://www.google.com/maps/@40.3070250264249,-104.250061175213,20z",37.2981,-105.7821,0.776805414119812,0.020352709254622,0.265131541776816,0.431966657850862
"293","293","540","2100593",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2899929840582,-106.075961791192,20z",37.29,-106.076,0.713720746490707,0.0826362619212531,0.267681879599641,0.390639820330897
"294","294","543","2100564",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2922542537422,-106.070702629851,20z",37.2923,-106.0707,0.713728891736009,0.082955937982844,0.270244760347778,0.356381944777094
"295","295","544","2100505",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2919963053891,-106.066564735364,20z",37.292,-106.0666,0.713746660445225,0.258564654483457,0.272434803280775,0.415190172757373
"296","296","546","2100513",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2960944617177,-106.051593142055,20z",37.2961,-106.0516,0.682401406065663,0.083169055357238,0.279822149225183,0.347638935382737
"297","297","547","2100506",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2951666911383,-106.041358559532,20z",37.2952,-106.0414,0.682319901463819,0.258671213170654,0.285072993525396,0.347547004992472
"298","298","548","2100571",190624,3,"21","Alamosa River","Diversion Dam","https://www.google.com/maps/@37.2982475662381,-106.035682026809,20z",37.2982,-106.0357,0.705987593904861,0.258777771857851,0.287361316213186,0.451001710904827
"299","299","556","2200504",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.0545552054054,-106.112076589813,20z",37.0546,-106.1121,NA,0.0101230752837125,NA,NA
"300","300","557","2200548",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.0585683614833,-106.101274144771,20z",37.0586,-106.1013,0.806015589042655,0.0691565879908359,0.279578846236374,0.64425453448389
"301","301","560","2200576",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.06755978314,-106.082935535272,20z",37.0676,-106.0829,0.839710794088971,0.245564494645426,0.290356778570319,0.401914663492716
"302","302","561","2200609",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.0690199840383,-106.07855878551,20z",37.069,-106.0786,0.839710794088971,0.0700090574884117,0.292733916566013,0.401914663492716
"303","303","562","2200625",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.0700077847233,-106.073794237662,20z",37.07,-106.0738,0.839724041896215,0.0700623368320102,0.2953508147878,0.416903687214601
"304","304","563","2200591",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.077397532127,-106.068854153665,20z",37.0774,-106.0689,0.839814169105681,0.24684319889179,0.298249095827512,0.417005343186807
"305","305","564","",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.0796363086745,-106.058989316047,20z",37.0796,-106.059,0.839814169105681,0.0713410410783739,0.303484535181689,0.447919575549522
"306","306","566","2200553",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.0873788380998,-106.044123706912,20z",37.0874,-106.0441,0.75574981277514,0.0722467899195482,0.311015352979854,0.366882696812298
"307","307","567","2200619",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.0857695416238,-106.039366631009,20z",37.0858,-106.0394,0.713694862622049,0.247855506420161,0.313533448090334,0.301845862709995
"308","308","568","2200554",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.0852957574512,-106.038729069857,20z",37.0853,-106.0387,0.713694862622049,0.247802227076562,0.313937143625074,0.312245319552599
"309","309","569","",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1012838060542,-106.009976161432,20z",37.1013,-106.01,0.629866744479675,0.24860141723054,0.314521823814629,0.315977588080576
"310","310","570","",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1011461593857,-106.009960082626,20z",37.1011,-106.01,0.629866744479675,0.248548137886941,0.314653891670173,0.315977588080576
"311","311","571","2200620",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1020786090472,-106.00221451968,20z",37.1021,-106.0022,0.545903751424635,0.248814534604934,0.313837885652387,0.390478614969396
"312","312","572","2200630",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1016570772732,-105.990435278916,20z",37.1017,-105.9904,0.629974873062346,0.0733123767915179,0.311911689230179,0.390600574988572
"313","313","573","2200611",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1085136097721,-105.977382739369,20z",37.1085,-105.9774,0.7139939401442,0.0149714955511748,0.304189852307411,0.389697752050759
"314","314","574","2200547",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1191239674002,-105.959292330911,20z",37.1191,-105.9593,0.714092607726602,0.249453886728115,0.294525988364747,0.389809040851043
"315","315","575","2200505",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1264138799702,-105.939520534416,20z",37.1264,-105.9395,0.734944696276446,0.249826842133305,0.299898616828781,0.354987788121278
"316","316","576","2200511",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1317308418117,-105.926630052932,20z",37.1317,-105.9266,0.755935444540207,0.0743246843198892,0.303345452349458,0.354987788121278
"317","317","577","2200539",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1505457761194,-105.906918659632,20z",37.1505,-105.9069,0.776913945853014,0.0744845223506846,0.310838959261129,0.346904450693674
"318","318","578","2200644",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1580946746583,-105.897257324686,20z",37.1581,-105.8973,0.776913945853014,0.0745378016942831,0.309040202282668,0.346904450693674
"319","319","579","2200540",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1700393255004,-105.898540676044,20z",37.17,-105.8985,0.776903921244292,0.0748041984122755,0.31061468303533,0.346893143771474
"320","320","580","",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1791698224609,-105.898643551009,20z",37.1792,-105.8986,0.773905155267224,0.251212105066866,0.310700406271767,0.489786226999498
"321","321","581","",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1873974289499,-105.897994641441,20z",37.1874,-105.898,0.773347461784776,0.0761361820022377,0.309530986268823,0.624698464616553
"322","322","582","2200627",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.1887694236616,-105.89670481406,20z",37.1888,-105.8967,0.734710732579332,0.251851457190047,0.308610888740221,0.4133131862358
"323","323","583","2200532",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.190611933556,-105.895217168127,20z",37.1906,-105.8952,0.79246283491283,0.252384250626032,0.307510930265312,0.493499630629804
"324","324","584","2200634",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.2240369675177,-105.867414172604,20z",37.224,-105.8674,0.80035035113229,0.0197133571314401,0.30652785042738,0.528639067580283
"325","325","585","2200535",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.2270610180623,-105.867318964429,20z",37.2271,-105.8673,0.776735759335561,0.0783739144333742,0.307992946788482,0.433223542442074
"326","326","586","2200584",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.2552553844108,-105.86279202698,20z",37.2553,-105.8628,0.777131330235262,0.254249027651979,0.311444729898379,0.432476333117716
"327","327","587","2200585",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.2661192650267,-105.847758428615,20z",37.2661,-105.8478,0.777131330235262,0.0787468698385636,0.303494664516165,0.432476333117716
"328","328","588","2200501",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.2812433514465,-105.830384786183,20z",37.2812,-105.8304,0.777193660115341,0.0791731045873515,0.293273232045634,0.432546636021739
"329","329","590","2200651",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.2976535719453,-105.797202587997,20z",37.2977,-105.7972,0.776912347290959,0.079119825243753,0.272846808752295,0.43222933862813
"330","330","591","2200587",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.2945633609873,-105.778222545853,20z",37.2946,-105.7782,0.776805414119812,0.254515424369972,0.263862698949433,0.431966657850862
"331","331","592","2200509",192925,3,"22","Conejos River","Diversion Dam","https://www.google.com/maps/@37.2975037339316,-105.762410470199,20z",37.2975,-105.7624,0.706493147453763,0.0788001491821621,0.255611137606376,0.451284372648397
"332","332","593","2200593",190907,3,"22","North Branch Conejos River","Diversion Dam","https://www.google.com/maps/@37.1046840566411,-106.005316616839,20z",37.1047,-106.0053,NA,0.248867813948532,NA,NA
"333","333","594","2200692",190907,3,"22","North Branch Conejos River","Diversion Dam","https://www.google.com/maps/@37.1107337721877,-105.983709217986,20z",37.1107,-105.9837,NA,0.0149182162075763,NA,NA
"334","334","595","2200531",190907,3,"22","North Branch Conejos River","Diversion Dam","https://www.google.com/maps/@37.1305811966882,-105.963266815273,20z",37.1306,-105.9633,NA,0.0154510096435612,NA,NA
"335","335","596","2200583",190907,3,"22","North Branch Conejos River","Diversion Dam","https://www.google.com/maps/@37.1368600311437,-105.959451876029,20z",37.1369,-105.9595,NA,0.0741115669454952,NA,NA
"336","336","597","2200596",190907,3,"22","North Branch Conejos River","Diversion Dam","https://www.google.com/maps/@37.1478453681693,-105.952242551824,20z",37.1478,-105.9522,NA,0.250039959507699,NA,NA
"337","337","598","2200564",190907,3,"22","North Branch Conejos River","Diversion Dam","https://www.google.com/maps/@37.1495514769912,-105.951471304957,20z",37.1496,-105.9515,NA,0.0744312430070861,NA,NA
"338","338","599","",190907,3,"22","North Branch Conejos River","Diversion Dam","https://www.google.com/maps/@37.154905522892,-105.945466479991,20z",37.1549,-105.9455,NA,0.250253076882093,NA,NA
"339","339","600","2200636",190907,3,"22","North Branch Conejos River","Diversion Dam","https://www.google.com/maps/@37.1586504364444,-105.941158273156,20z",37.1587,-105.9412,NA,0.0746976397250786,NA,NA
"340","340","601","2200518",190907,3,"22","North Branch Conejos River","Diversion Dam","https://www.google.com/maps/@37.166635854767,-105.921863825375,20z",37.1666,-105.9219,NA,0.250679311630881,NA,NA
"341","341","602","2200616",190907,3,"22","North Branch Conejos River","Diversion Dam","https://www.google.com/maps/@37.1876411559757,-105.901821284622,20z",37.1876,-105.9018,NA,0.252064574564441,NA,NA
"342","342","606","2000854",190279,3,"20","South Fork Rio Grande","Diversion Dam","https://www.google.com/maps/@37.6656201355911,-106.642123803613,20z",37.6656,-106.6421,0.752268600916126,0.00319676061590921,0.340952773379088,0.651010926610398
"343","343","607","4200541",201748,4,"42","Gunnison River","Diversion Dam","https://www.google.com/maps/@39.0288367855514,-108.56319863774,20z",39.0288,-108.5632,0.767618908130967,0.276466513932548,0.328993717601839,0.636095459515598
"344","344","608","4000858",201748,4,"40","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.8106795549969,-108.326720284115,20z",38.8107,-108.3267,1,0.158772443923491,0.885615289939124,1
"345","345","609","4000879",201748,4,"40","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.7690310160013,-108.041561038211,20z",38.769,-108.0416,NA,0.0979807128776173,NA,NA
"346","346","610","4000863",201748,4,"40","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.7749881305571,-107.959947267896,20z",38.775,-107.9599,0.740038670262054,0.0377750546113272,0.358267185864743,0.636781341304285
"347","347","611","4000891",201748,4,"40","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.7714237144942,-107.900943028953,20z",38.7714,-107.9009,0.630613241137602,0.152325643348074,0.306453129984379,0.548198050960649
"348","348","612","4000900",201748,4,"40","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.7702788817182,-107.886900428808,20z",38.7703,-107.8869,0.686066639883179,0.151899408599286,0.299243329324775,0.663669559406548
"349","349","613","6200617",201748,4,"62","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.5244692597659,-107.649388995769,20z",38.5245,-107.6494,0.682470117481609,0.384889978155469,0.907050593516283,0.451549046316005
"350","350","614","5900512",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.5280234197219,-106.956648517938,20z",38.528,-106.9566,0.689671059193462,0.117853908039853,0.646887179165416,0.501534236082393
"351","351","615","5900608",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.5297086253576,-106.9562350631,20z",38.5297,-106.9562,0.587772080990711,0.11796046672705,0.64779362635664,0.279792812039542
"352","352","617","5900668",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.5325745288808,-106.949515684125,20z",38.5326,-106.9495,0.348501723769911,0.117907187383451,0.651513978111532,0.547052376598683
"353","353","621","5900647",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.5601089665527,-106.945039191906,20z",38.5601,-106.945,0.691637117220642,0.177047258777772,0.665507072923155,0.634010954279348
"354","354","622","5900572",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.5841852465144,-106.916050520328,20z",38.5842,-106.9161,0.66972299607482,0.352762533965581,0.641625857560652,0.488363986190176
"355","355","623","5900704",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.5845827584757,-106.914992505766,20z",38.5846,-106.915,0.587759089916143,0.177153817464969,0.641021743502509,0.470179143623873
"356","356","624","5901194",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.5955032220357,-106.904439058052,20z",38.5955,-106.9044,0.584476689783965,0.118866215568224,0.632488563135632,0.465023300482717
"357","357","625","5900713",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.6050169994985,-106.892559812562,20z",38.605,-106.8926,0.582973291448951,0.0611646864510629,0.623642880166478,0.433610637284669
"358","358","626","5900602",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.6116213890691,-106.879884312403,20z",38.6116,-106.8799,0.587888178314969,0.120144919814588,0.616013819129267,0.459044459412408
"359","359","627","5900569",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.617207882371,-106.875656280388,20z",38.6172,-106.8757,0.587845179603129,0.120517875219777,0.611704421760021,0.458995960453196
"360","360","628","5900561",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.620177821843,-106.87064970552,20z",38.6202,-106.8706,0.573451523650836,0.120624433906974,0.608809683685756,0.578902558787064
"361","361","629","5900616",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.6458451327768,-106.865896980557,20z",38.6458,-106.8659,0.573520542620568,0.123767915179285,0.593890228248176,0.487203486436971
"362","362","630","5900570",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.6523892052229,-106.860741256289,20z",38.6524,-106.8607,0.631994769926756,0.124513825989664,0.588776621077248,0.540209461136092
"363","363","631","5900653",201748,4,"59","Gunnison River","Diversion Dam","https://www.google.com/maps/@38.6602034882907,-106.849648562601,20z",38.6602,-106.8496,0.767991670263519,0.125472854174437,0.583127452462252,0.650005252135695
"364","364","632","5900500",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.911465297263,-106.928481034747,20z",38.9115,-106.9285,0.809360400247801,0.0797591773669348,0.333931062709425,0.611303350044928
"365","365","633","5900699",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.8620238224387,-106.913440133015,20z",38.862,-106.9134,0.810825582504861,0.0757632265970483,0.30092011603297,0.601664571173956
"366","366","635","5900613",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.8537682513659,-106.919151374615,20z",38.8538,-106.9192,0.755677361243145,0.074964036443071,0.303358678367292,0.500288140460209
"367","367","636","5900626",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.8453969836133,-106.918607775477,20z",38.8454,-106.9186,0.770554497759731,0.0742181256326922,0.301867014316172,0.504416938875173
"368","368","637","5900550",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.8390119529916,-106.914554025447,20z",38.839,-106.9146,0.736115251531447,0.0733656561351164,0.298027157046866,0.594712467837198
"369","369","638","5901627",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.8367510762285,-106.914686387225,20z",38.8368,-106.9147,0.601774462643387,0.0728328626991315,0.297365923561138,0.480005890586943
"370","370","639","",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.8241894524965,-106.908123537916,20z",38.8242,-106.9081,0.58773914499635,0.0717672758271618,0.289749477860333,0.46802561118028
"371","371","640","",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.8239696138922,-106.908066907001,20z",38.824,-106.9081,0.691118527718493,0.0717139964835633,0.289666160288935,0.496780393488246
"372","372","641","5900597",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.8137145517126,-106.898668232144,20z",38.8137,-106.8987,0.692265429937975,0.305184080132133,0.63125725021499,0.612092175854084
"373","373","642","5900549",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.7788881006019,-106.870517057369,20z",38.7789,-106.8705,NA,0.128083542010762,NA,NA
"374","374","643","5900609",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.764576345605,-106.868375770496,20z",38.7646,-106.8684,0.640993744369449,0.127337631200384,0.586595858551418,0.649315756106491
"375","375","644","5901881",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.70942964595,-106.85091884683,20z",38.7094,-106.8509,0.597319602527524,0.185838350471522,0.55526340772486,0.590882036147748
"376","376","645","5900624",188856,4,"59","East River","Diversion Dam","https://www.google.com/maps/@38.6765780990038,-106.852180105374,20z",38.6766,-106.8522,0.76577336378645,0.126112206297618,0.574712202920582,0.556345042180028
"377","377","646","4001197",186323,4,"40","North Fork Gunnison River","Diversion Dam","https://www.google.com/maps/@38.7962600482885,-107.710124942546,20z",38.7963,-107.7101,0.691216150789973,0.0774148862486014,0.338555802557474,0.627948146945966
"378","378","647","4001213",186323,4,"40","North Fork Gunnison River","Diversion Dam","https://www.google.com/maps/@38.8127622759514,-107.695575724965,20z",38.8128,-107.6956,0.661564928506422,0.0185944909158719,0.326640545531301,0.554310474081624
"379","379","648","4001196",186323,4,"40","North Fork Gunnison River","Diversion Dam","https://www.google.com/maps/@38.8455320405912,-107.647653413967,20z",38.8455,-107.6477,0.649575336034226,0.0170493899515158,0.303532924827137,0.534111578223762
"380","380","649","4001183",186323,4,"40","North Fork Gunnison River","Diversion Dam","https://www.google.com/maps/@38.8596390711252,-107.621020374317,20z",38.8596,-107.621,0.535539417810845,0.07922638393095,0.319791435314636,0.608770029021573
"381","381","652","4001189",186323,4,"40","North Fork Gunnison River","Diversion Dam","https://www.google.com/maps/@38.8796820333678,-107.589540753894,20z",38.8797,-107.5895,0.713738310616072,0.0839149661676168,0.322367630462425,0.419272344424203
"382","382","653","4001131",186323,4,"40","North Fork Gunnison River","Diversion Dam","https://www.google.com/maps/@38.8820276641713,-107.587892221131,20z",38.882,-107.5879,0.713738310616072,0.0256273642708722,0.320905004154952,0.445157331264674
"383","383","654","4001185",186323,4,"40","North Fork Gunnison River","Diversion Dam","https://www.google.com/maps/@38.8978834554097,-107.567899363565,20z",38.8979,-107.5679,0.617839043372661,0.085033832383185,0.308541912849096,0.595205057391402
"384","384","655","4001206",186323,4,"40","North Fork Gunnison River","Diversion Dam","https://www.google.com/maps/@38.9142849449983,-107.544305541047,20z",38.9143,-107.5443,0.694622881036518,0.0855666258191699,0.303227594022148,0.657711310439855
"385","385","656","4001133",186323,4,"40","North Fork Gunnison River","Diversion Dam","https://www.google.com/maps/@38.9269816536321,-107.477973586446,20z",38.927,-107.478,0.80933831684687,0.321753955991262,0.615272095952035,0.67127264800446
"386","386","657","6300576",1440517,4,"63","Dolores River","Diversion Dam","https://www.google.com/maps/@38.723311095567,-109.020304994108,20z",38.7233,-109.0203,0.783180228850614,0.149342000106559,0.366395126800257,0.556213530570661
"387","387","658","6300575",1440517,4,"63","Dolores River","Diversion Dam","https://www.google.com/maps/@38.7167708113978,-109.012725298825,20z",38.7168,-109.0127,0.746863384722062,0.149235441419362,0.365674416652463,0.696080624740454
"388","388","659","7100521",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.6350801899713,-108.708641947446,20z",37.6351,-108.7086,0.770126054856475,0.0137993499920081,0.211670948442211,0.6126341280677
"389","389","660","7100564",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.6204089933122,-108.652847650445,20z",37.6204,-108.6528,NA,0.0634556982257979,NA,NA
"390","390","661","7100564",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.6201589151555,-108.652149173689,20z",37.6202,-108.6521,NA,0.0634024188821994,NA,NA
"391","391","662","7100539",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.5978152599801,-108.607964184347,20z",37.5978,-108.608,0.736112450250191,0.00511481698545474,0.233827018694967,0.555667224688325
"392","392","664","",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.4693948376383,-108.515468271434,20z",37.4694,-108.5155,0.749588165940807,0.136341840268528,0.369565659224545,0.686996808052352
"393","393","666","7100525",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.4965697176831,-108.40537196029,20z",37.4966,-108.4054,0.667957658089049,0.143055037561937,0.615235901363261,0.591673557357844
"394","394","667","7100576",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.5081211517798,-108.391773297898,20z",37.5081,-108.3918,0.696148095097048,0.14294847887474,0.606072268521628,0.604317449980377
"395","395","668","7100513",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.5305256364782,-108.378971794155,20z",37.5305,-108.379,0.696022052419918,0.142841920187543,0.592235073408478,0.555760785095968
"396","396","669","7100546",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.5665393468543,-108.369253997147,20z",37.5665,-108.3693,0.784604282389359,0.142575523469551,0.573621359765665,0.652708778172438
"397","397","670","7100565",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.5874129303189,-108.352300250104,20z",37.5874,-108.3523,0.789841771559949,0.142522244125952,0.553865756391232,0.508406440920918
"398","398","671","7100601",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.5902384354531,-108.345746365051,20z",37.5902,-108.3457,0.758331757771437,0.142628802813149,0.550115573338875,0.647619934910917
"399","399","672","7100573",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.5767559655421,-108.294331619169,20z",37.5768,-108.2943,0.756817203591331,0.143268154936331,0.53487432051525,0.505829792370358
"400","400","673","7100588",1440517,7,"71","Dolores River","Diversion Dam","https://www.google.com/maps/@37.5741558796303,-108.240574330886,20z",37.5742,-108.2406,0.758555855312027,0.321167883211679,0.525238630547756,0.505817822597376
"401","401","675","7300508",174500,4,"73","Little Dolores River","Diversion Dam","https://www.google.com/maps/@39.0162810544142,-109.024261517819,20z",39.0163,-109.0243,0.78712747501151,0.273376312003836,0.173492650527857,0.650468944751201
"402","402","676","7300504",174500,4,"73","Little Dolores River","Diversion Dam","https://www.google.com/maps/@38.9728399499533,-108.876353744999,20z",38.9728,-108.8764,0.823762753144774,0.275027971655389,0.235025714060286,0.630108382712174
"403","403","680","6200653",188198,4,"62","Lake Fork","Diversion Dam","https://www.google.com/maps/@38.2921145239525,-107.238436750583,20z",38.2921,-107.2384,0.710642424849913,0.0710746443603815,0.158661897415165,0.504971058447471
"404","404","684","6200548",188198,4,"62","Lake Fork","Diversion Dam","https://www.google.com/maps/@38.2499866449766,-107.256428913809,20z",38.25,-107.2564,0.672517424706637,0.071021365016783,0.190498690839822,0.554017415983737
"405","405","686","6201793",188198,4,"62","Lake Fork","Diversion Dam","https://www.google.com/maps/@38.2115888125625,-107.271053732179,20z",38.2116,-107.2711,0.727285756919879,0.0702754542064042,0.215655106640732,0.602644682780576
"406","406","687","6201660",188198,4,"62","Lake Fork","Diversion Dam","https://www.google.com/maps/@38.0846155695635,-107.294018569309,20z",38.0846,-107.294,0.731577568133918,0.122116255527732,0.629987417401194,0.604179151596384
"407","407","689","6201661",188198,4,"62","Lake Fork","Diversion Dam","https://www.google.com/maps/@38.0642940439703,-107.298327120639,20z",38.0643,-107.2983,0.671775097031562,0.120571154563376,0.638593326630401,0.486378933870672
"408","408","691","6200524",188198,4,"62","Lake Fork","Diversion Dam","https://www.google.com/maps/@38.0551156028483,-107.299066747906,20z",38.0551,-107.2991,0.671781463199646,0.120038361127391,0.644493965976843,0.486386114377087
"409","409","692","6200519",188198,4,"62","Lake Fork","Diversion Dam","https://www.google.com/maps/@38.0513616747499,-107.29974901635,20z",38.0514,-107.2997,0.671781463199646,0.119665405722201,0.646821083352876,0.486386114377087
"410","410","695","6200744",188198,4,"62","Lake Fork","Diversion Dam","https://www.google.com/maps/@38.0415029222862,-107.303156000606,20z",38.0415,-107.3032,0.780907978331911,0.119185891629815,0.652489786239729,0.648386506527911
